created_at,full_text,tweet_url,text_clean,text_StopWord,text_tokens,text_steamindo,polarity,subjectivity,sentiment,Sentiment
Thu Jun 05 03:14:16 +0000 2025,Puji Tuhan semalem beraniin diri buat ngechat dan ajuin judul tadi coba diskusi terkait data nya dan puji Tuhan langsung di terima Tapi sebaiknya jangan seneng dulu deh tapi Puji Tuhan deh setidaknya dapet dosen pembimbing yg ga neko neko https://t.co/PrqsKvaTO5,https://x.com/undefined/status/1930463150983291139,puji tuhan semalem beraniin diri buat ngechat dan ajuin judul tadi coba diskusi terkait data nya dan puji tuhan langsung di terima tapi sebaiknya jangan seneng dulu deh tapi puji tuhan deh setidaknya dapet dosen pembimbing yg ga neko neko ,puji tuhan semalem beraniin ngechat ajuin judul coba diskusi terkait data puji tuhan langsung terima seneng deh puji tuhan deh dapet dosen pembimbing neko neko,"['puji', 'tuhan', 'semalem', 'beraniin', 'ngechat', 'ajuin', 'judul', 'coba', 'diskusi', 'terkait', 'data', 'puji', 'tuhan', 'langsung', 'terima', 'seneng', 'deh', 'puji', 'tuhan', 'deh', 'dapet', 'dosen', 'pembimbing', 'neko', 'neko']",puji tuhan semalem beraniin ngechat ajuin judul coba diskusi kait data puji tuhan langsung terima neng deh puji tuhan deh dapet dosen bimbing neko neko,0.0,0.0,,Negatif
Thu Jun 05 03:07:26 +0000 2025,hoi emangnya dosen unpad kl ngajar pke bhs sunda .,https://x.com/undefined/status/1930461433688690880,hoi emangnya dosen unpad kl ngajar pke bhs sunda ,hoi emangnya dosen unpad kl ngajar pke bhs sunda,"['hoi', 'emangnya', 'dosen', 'unpad', 'kl', 'ngajar', 'pke', 'bhs', 'sunda']",hoi emang dosen unpad kl ngajar pke bhs sunda,0.0,0.0,,Negatif
Thu Jun 05 02:58:23 +0000 2025,Sumpah benci kali sama dosen yg suka minta Makanan/barang sama mahasiswa amit-amit dapet dospem kaya gtu ya allah,https://x.com/undefined/status/1930459156814672163,sumpah benci kali sama dosen yg suka minta makananbarang sama mahasiswa amitamit dapet dospem kaya gtu ya allah,sumpah benci kali dosen suka makananbarang mahasiswa amitamit dapet dospem kaya allah,"['sumpah', 'benci', 'kali', 'dosen', 'suka', 'makananbarang', 'mahasiswa', 'amitamit', 'dapet', 'dospem', 'kaya', 'allah']",sumpah benci kali dosen suka makananbarang mahasiswa amitamit dapet dospem kaya allah,0.0,0.0,,Negatif
Thu Jun 05 02:55:02 +0000 2025,@ardisatriawan @shinobusshi Dosen ga berati kamu menguasai semua bidang pak,https://x.com/undefined/status/1930458311440380068,  dosen ga berati kamu menguasai semua bidang pak,dosen berati menguasai bidang,"['dosen', 'berati', 'menguasai', 'bidang']",dosen berat kuasa bidang,0.0,0.0,,Negatif
Thu Jun 05 02:50:24 +0000 2025,my dosen just 'name 3 songs'd me im trembling,https://x.com/undefined/status/1930457145906212922,my dosen just name  songsd me im trembling,my dosen just name songsd me im trembling,"['my', 'dosen', 'just', 'name', 'songsd', 'me', 'im', 'trembling']",my dosen just name songsd me im trembling,0.0,0.0,,Negatif
Thu Jun 05 02:49:45 +0000 2025,paling benci kl chat sm dosen mau ga mau harus ngetik kata izin mohon . Warisan militer qintil,https://x.com/undefined/status/1930456983230132415,paling benci kl chat sm dosen mau ga mau harus ngetik kata izin mohon  warisan militer qintil,benci kl chat sm dosen ngetik izin mohon warisan militer qintil,"['benci', 'kl', 'chat', 'sm', 'dosen', 'ngetik', 'izin', 'mohon', 'warisan', 'militer', 'qintil']",benci kl chat sm dosen ngetik izin mohon waris militer qintil,0.0,0.0,,Negatif
Thu Jun 05 02:45:26 +0000 2025,Dia kalo jadi dosen tipikal dosen ganteng favorit mahasiswa tp mahasiswanya ga ada yang mau dia jadi pembimbing soalnya banyak nanya ,https://x.com/undefined/status/1930455898020819320,dia kalo jadi dosen tipikal dosen ganteng favorit mahasiswa tp mahasiswanya ga ada yang mau dia jadi pembimbing soalnya banyak nanya ,dosen tipikal dosen ganteng favorit mahasiswa tp mahasiswanya pembimbing,"['dosen', 'tipikal', 'dosen', 'ganteng', 'favorit', 'mahasiswa', 'tp', 'mahasiswanya', 'pembimbing']",dosen tipikal dosen ganteng favorit mahasiswa tp mahasiswa bimbing,0.0,0.0,,Negatif
Thu Jun 05 02:34:50 +0000 2025,kapan lagi bangun tidur gara gara ditelpon dosen https://t.co/9DeFgytImv,https://x.com/undefined/status/1930453230632481050,kapan lagi bangun tidur gara gara ditelpon dosen ,bangun tidur gara gara ditelpon dosen,"['bangun', 'tidur', 'gara', 'gara', 'ditelpon', 'dosen']",bangun tidur gara gara telpon dosen,0.0,0.0,,Negatif
Thu Jun 05 02:32:33 +0000 2025,@worksfess Pekerjaan asli Dosen Sampingan bengkel las konstruksi &amp; furniture custom,https://x.com/undefined/status/1930452653164900371, pekerjaan asli dosen sampingan bengkel las konstruksi amp furniture custom,pekerjaan asli dosen sampingan bengkel las konstruksi furniture custom,"['pekerjaan', 'asli', 'dosen', 'sampingan', 'bengkel', 'las', 'konstruksi', 'furniture', 'custom']",kerja asli dosen samping bengkel las konstruksi furniture custom,0.0,0.0,,Negatif
Thu Jun 05 02:30:15 +0000 2025,wes gak rispek BLAS ambek dosen siji iku. njalok iki iku tp BLAS ORA ngehargain mahasiswae,https://x.com/undefined/status/1930452076049641700,wes gak rispek blas ambek dosen siji iku njalok iki iku tp blas ora ngehargain mahasiswae,wes rispek blas ambek dosen siji iku njalok iki iku tp blas ora ngehargain mahasiswae,"['wes', 'rispek', 'blas', 'ambek', 'dosen', 'siji', 'iku', 'njalok', 'iki', 'iku', 'tp', 'blas', 'ora', 'ngehargain', 'mahasiswae']",wes rispek blas ambek dosen siji iku njalok iki iku tp blas ora ngehargain mahasiswae,0.0,0.0,,Negatif
Thu Jun 05 02:17:35 +0000 2025,MISTERI JURUSAN TEKNOLOGI KAYU SARJANA MUDA dan PEMBIMBING SKRIPSI ada di tangan KASMUDJO. Pada 2017 mengaku sebagai pembimbing skripsi Jokowi 2025 mengaku hanya ASISTEN DOSEN! Pertanyaan saya kepada Pak Kasmudjo: Apakah SARJANA MUDA menulis SKRIPSI? https://t.co/wdkO5C4FlS,https://x.com/undefined/status/1930448887598166155,misteri jurusan teknologi kayu sarjana muda dan pembimbing skripsi ada di tangan kasmudjo pada  mengaku sebagai pembimbing skripsi jokowi  mengaku hanya asisten dosen pertanyaan saya kepada pak kasmudjo apakah sarjana muda menulis skripsi ,misteri jurusan teknologi kayu sarjana muda pembimbing skripsi tangan kasmudjo mengaku pembimbing skripsi jokowi mengaku asisten dosen kasmudjo sarjana muda menulis skripsi,"['misteri', 'jurusan', 'teknologi', 'kayu', 'sarjana', 'muda', 'pembimbing', 'skripsi', 'tangan', 'kasmudjo', 'mengaku', 'pembimbing', 'skripsi', 'jokowi', 'mengaku', 'asisten', 'dosen', 'kasmudjo', 'sarjana', 'muda', 'menulis', 'skripsi']",misteri jurus teknologi kayu sarjana muda bimbing skripsi tangan kasmudjo aku bimbing skripsi jokowi aku asisten dosen kasmudjo sarjana muda tulis skripsi,0.0,0.0,,Negatif
Thu Jun 05 02:16:07 +0000 2025,dosen paling best paling baik paling oke tu cuma dosen sasing.,https://x.com/undefined/status/1930448518122221864,dosen paling best paling baik paling oke tu cuma dosen sasing,dosen best oke tu dosen sasing,"['dosen', 'best', 'oke', 'tu', 'dosen', 'sasing']",dosen best oke tu dosen sasing,1.0,0.3,,Positif
Thu Jun 05 02:15:03 +0000 2025,@bluwbelli Ada ga sii bukannya tiap mahasiswa ada dikasi dosen wali ya? Nanti 1 dosen itu jadi doswal untuk 5-10 mahasiwa Karna aku punya dosen wali dan rutin perwalian dalam 1 semester tu bisa sampe 5 kali nanti setiap perwalian slalu ditanya progres dan struggle dalam semester itu,https://x.com/undefined/status/1930448248633995603, ada ga sii bukannya tiap mahasiswa ada dikasi dosen wali ya nanti  dosen itu jadi doswal untuk  mahasiwa karna aku punya dosen wali dan rutin perwalian dalam  semester tu bisa sampe  kali nanti setiap perwalian slalu ditanya progres dan struggle dalam semester itu,sii mahasiswa dikasi dosen wali dosen doswal mahasiwa karna dosen wali rutin perwalian semester tu sampe kali perwalian slalu progres struggle semester,"['sii', 'mahasiswa', 'dikasi', 'dosen', 'wali', 'dosen', 'doswal', 'mahasiwa', 'karna', 'dosen', 'wali', 'rutin', 'perwalian', 'semester', 'tu', 'sampe', 'kali', 'perwalian', 'slalu', 'progres', 'struggle', 'semester']",sii mahasiswa kasi dosen wali dosen doswal mahasiwa karna dosen wali rutin wali semester tu sampe kali wali slalu progres struggle semester,0.0,0.0,,Negatif
Thu Jun 05 02:12:16 +0000 2025,ngeliat bu hayu tu lucu kek punya titel dosen killer tp pajangannya di ruang dosen BTS (army sejati),https://x.com/undefined/status/1930447549720342813,ngeliat bu hayu tu lucu kek punya titel dosen killer tp pajangannya di ruang dosen bts army sejati,ngeliat bu hayu tu lucu kek titel dosen killer tp pajangannya ruang dosen bts army sejati,"['ngeliat', 'bu', 'hayu', 'tu', 'lucu', 'kek', 'titel', 'dosen', 'killer', 'tp', 'pajangannya', 'ruang', 'dosen', 'bts', 'army', 'sejati']",ngeliat bu hayu tu lucu kek titel dosen killer tp pajang ruang dosen bts army sejati,0.0,0.0,,Negatif
Thu Jun 05 02:04:53 +0000 2025,cuki ini dosen,https://x.com/undefined/status/1930445692952293862,cuki ini dosen,cuki dosen,"['cuki', 'dosen']",cuki dosen,0.0,0.0,,Negatif
Thu Jun 05 02:04:41 +0000 2025,@mischievousmenk @whoopziiy untuk point no 2. coba deh lu tulis sendiri menggunkan bahasa baku trus deteksi ai pasti kena deteksi ai apalagi klo lu paham bahasa banget karna bahasa ai itu bahasa anak puitis bgt. karna sebelumnya gue sempet dikasi tugas sama dosen tentang bercerita apa masa depan gw -,https://x.com/undefined/status/1930445642859721115,  untuk point no  coba deh lu tulis sendiri menggunkan bahasa baku trus deteksi ai pasti kena deteksi ai apalagi klo lu paham bahasa banget karna bahasa ai itu bahasa anak puitis bgt karna sebelumnya gue sempet dikasi tugas sama dosen tentang bercerita apa masa depan gw ,point no coba deh tulis menggunkan bahasa baku trus deteksi ai kena deteksi ai paham bahasa karna bahasa ai bahasa anak puitis karna sempet dikasi tugas dosen bercerita,"['point', 'no', 'coba', 'deh', 'tulis', 'menggunkan', 'bahasa', 'baku', 'trus', 'deteksi', 'ai', 'kena', 'deteksi', 'ai', 'paham', 'bahasa', 'karna', 'bahasa', 'ai', 'bahasa', 'anak', 'puitis', 'karna', 'sempet', 'dikasi', 'tugas', 'dosen', 'bercerita']",point no coba deh tulis gun bahasa baku trus deteksi ai kena deteksi ai paham bahasa karna bahasa ai bahasa anak puitis karna sempet kasi tugas dosen cerita,0.0,0.0,,Negatif
Thu Jun 05 01:58:12 +0000 2025,masih menjadi misteri kenapa dosen kalo lagi dicari itu susah banget ditemuin? tapi giliran kita gak cari ya ketemu aja gitu tiba-tiba,https://x.com/undefined/status/1930444009719377995,masih menjadi misteri kenapa dosen kalo lagi dicari itu susah banget ditemuin tapi giliran kita gak cari ya ketemu aja gitu tibatiba,misteri dosen dicari susah ditemuin giliran cari ketemu gitu tibatiba,"['misteri', 'dosen', 'dicari', 'susah', 'ditemuin', 'giliran', 'cari', 'ketemu', 'gitu', 'tibatiba']",misteri dosen cari susah ditemuin gilir cari ketemu gitu tibatiba,0.0,0.0,,Negatif
Thu Jun 05 01:46:11 +0000 2025,jends ternyata masi ada mahasiswa yg culas. jd asprak tp ga ngasprak pratikum berkelompok pun bukannya ikut survei lapangan malah muncak. pdhl klo di kelas dia sering caper ke dosen tp di belakang ga pernah ikut andil di kelompok dan ngebebanin temennya,https://x.com/undefined/status/1930440987752468650,jends ternyata masi ada mahasiswa yg culas jd asprak tp ga ngasprak pratikum berkelompok pun bukannya ikut survei lapangan malah muncak pdhl klo di kelas dia sering caper ke dosen tp di belakang ga pernah ikut andil di kelompok dan ngebebanin temennya,jends masi mahasiswa culas asprak tp ngasprak pratikum berkelompok survei lapangan muncak pdhl kelas caper dosen tp andil kelompok ngebebanin temennya,"['jends', 'masi', 'mahasiswa', 'culas', 'asprak', 'tp', 'ngasprak', 'pratikum', 'berkelompok', 'survei', 'lapangan', 'muncak', 'pdhl', 'kelas', 'caper', 'dosen', 'tp', 'andil', 'kelompok', 'ngebebanin', 'temennya']",jends mas mahasiswa culas asprak tp ngasprak pratikum kelompok survei lapang muncak pdhl kelas caper dosen tp andil kelompok ngebebanin temennya,0.0,0.0,,Negatif
Thu Jun 05 01:43:02 +0000 2025,sekali-sekali up kegiatan sbg dosen penguji https://t.co/j6irvHEvK1,https://x.com/undefined/status/1930440193930342744,sekalisekali up kegiatan sbg dosen penguji ,sekalisekali up kegiatan sbg dosen penguji,"['sekalisekali', 'up', 'kegiatan', 'sbg', 'dosen', 'penguji']",sekalisekali up giat sbg dosen uji,0.0,0.0,,Negatif
Thu Jun 05 01:33:37 +0000 2025,Dosen Dan Mahasiswi Cantiknya https://t.co/YHlxcwe2bM https://t.co/DaawilxdXc Kamis pagii pagiii bangun babi Superindo temul dodo Idhul Adha tiptop ready vcs https://t.co/eV1fgtZt5X,https://x.com/undefined/status/1930437825213936111,dosen dan mahasiswi cantiknya   kamis pagii pagiii bangun babi superindo temul dodo idhul adha tiptop ready vcs ,dosen mahasiswi cantiknya kamis pagii pagiii bangun babi superindo temul dodo idhul adha tiptop ready vcs,"['dosen', 'mahasiswi', 'cantiknya', 'kamis', 'pagii', 'pagiii', 'bangun', 'babi', 'superindo', 'temul', 'dodo', 'idhul', 'adha', 'tiptop', 'ready', 'vcs']",dosen mahasiswi cantik kamis pagi pagiii bangun babi superindo temul dodo idhul adha tiptop ready vcs,0.2,0.5,,Positif
Thu Jun 05 01:31:55 +0000 2025,vt gue di like dosen pidana?? ya tuhan musibah apa lagi ini ,https://x.com/undefined/status/1930437395519775203,vt gue di like dosen pidana ya tuhan musibah apa lagi ini ,vt like dosen pidana tuhan musibah,"['vt', 'like', 'dosen', 'pidana', 'tuhan', 'musibah']",vt like dosen pidana tuhan musibah,0.0,0.0,,Negatif
Thu Jun 05 01:29:09 +0000 2025,tpb/jurusan blm ada survival kit praktikum?!?! ayooo beliii dmn lg beli spek udh sesuai sm kriteria dosen selengkap ini sampe ke nametag nametagnya lgsg aja di co skrg kalo nunggu semester depan keburu tutup PO nyaa ‍ https://t.co/hul9reicgs https://t.co/PoxqBQZybU,https://x.com/undefined/status/1930436701031465444,tpbjurusan blm ada survival kit praktikum ayooo beliii dmn lg beli spek udh sesuai sm kriteria dosen selengkap ini sampe ke nametag nametagnya lgsg aja di co skrg kalo nunggu semester depan keburu tutup po nyaa   ,tpbjurusan survival kit praktikum ayooo beliii dmn beli spek sesuai sm kriteria dosen selengkap sampe nametag nametagnya lgsg co skrg nunggu semester keburu tutup po nyaa,"['tpbjurusan', 'survival', 'kit', 'praktikum', 'ayooo', 'beliii', 'dmn', 'beli', 'spek', 'sesuai', 'sm', 'kriteria', 'dosen', 'selengkap', 'sampe', 'nametag', 'nametagnya', 'lgsg', 'co', 'skrg', 'nunggu', 'semester', 'keburu', 'tutup', 'po', 'nyaa']",tpbjurusan survival kit praktikum ayooo beliii dmn beli spek sesuai sm kriteria dosen lengkap sampe nametag nametagnya lgsg co skrg nunggu semester keburu tutup po nyaa,0.0,0.0,,Negatif
Thu Jun 05 01:24:41 +0000 2025,selfie sebelum nanti badmood menghadapi dosen aneh https://t.co/lKOrK3Q7BR,https://x.com/undefined/status/1930435573132734700,selfie sebelum nanti badmood menghadapi dosen aneh ,selfie badmood menghadapi dosen aneh,"['selfie', 'badmood', 'menghadapi', 'dosen', 'aneh']",selfie badmood hadap dosen aneh,0.0,0.0,,Negatif
Thu Jun 05 01:24:31 +0000 2025,@sbmptnfess Kalian yg pengen kuliah udah dehhh.. Sibuk banget lu semua cari PTN itu semua tuh asumsi lu doang biayanya murah. Doktrin kalau PTN murah = SALAH BESAR. Itu semua belum termasuk biaya buku dkk. Belum lagi biaya inmateril apa itu? Waktu. Ngejer dosen udah kya nyembah Tuhan.,https://x.com/undefined/status/1930435534960374232, kalian yg pengen kuliah udah dehhh sibuk banget lu semua cari ptn itu semua tuh asumsi lu doang biayanya murah doktrin kalau ptn murah  salah besar itu semua belum termasuk biaya buku dkk belum lagi biaya inmateril apa itu waktu ngejer dosen udah kya nyembah tuhan,pengen kuliah dehhh sibuk cari ptn asumsi doang biayanya murah doktrin ptn murah salah biaya buku dkk biaya inmateril ngejer dosen kya nyembah tuhan,"['pengen', 'kuliah', 'dehhh', 'sibuk', 'cari', 'ptn', 'asumsi', 'doang', 'biayanya', 'murah', 'doktrin', 'ptn', 'murah', 'salah', 'biaya', 'buku', 'dkk', 'biaya', 'inmateril', 'ngejer', 'dosen', 'kya', 'nyembah', 'tuhan']",ken kuliah dehhh sibuk cari ptn asumsi doang biaya murah doktrin ptn murah salah biaya buku dkk biaya inmateril ngejer dosen kya nyembah tuhan,0.0,0.0,,Negatif
Thu Jun 05 01:23:04 +0000 2025,Kmrn kelas keramik kita milih warna depan dosen terus gw milih ijo terus nilam ngomong lu mah mwnya hiyor y (KENCENG BANGET LAGI) terus gw vibrates di tempat berusaha keras gak cekek nilam depan the entire class,https://x.com/undefined/status/1930435170123034930,kmrn kelas keramik kita milih warna depan dosen terus gw milih ijo terus nilam ngomong lu mah mwnya hiyor y kenceng banget lagi terus gw vibrates di tempat berusaha keras gak cekek nilam depan the entire class,kmrn kelas keramik milih warna dosen milih ijo nilam ngomong mah mwnya hiyor y kenceng vibrates berusaha keras cekek nilam entire class,"['kmrn', 'kelas', 'keramik', 'milih', 'warna', 'dosen', 'milih', 'ijo', 'nilam', 'ngomong', 'mah', 'mwnya', 'hiyor', 'y', 'kenceng', 'vibrates', 'berusaha', 'keras', 'cekek', 'nilam', 'entire', 'class']",kmrn kelas keramik milih warna dosen milih ijo nilam ngomong mah mwnya hiyor y kenceng vibrates usaha keras cekek nilam entire class,0.0,0.625,,Negatif
Thu Jun 05 01:17:57 +0000 2025,kalau nanti ada keluarga &amp; anak cucumu apes. dapat kantor yang gaji berdasarkan konsen semata. baru deh anda-anda ini teriak pimirintih dzalim. . . diajak membangun kesadaran kolektif kok ya susah banget... dulu sekolah pada belajar apa deh.,https://x.com/undefined/status/1930433878914937150,kalau nanti ada keluarga amp anak cucumu apes dapat kantor yang gaji berdasarkan konsen semata baru deh andaanda ini teriak pimirintih dzalim   diajak membangun kesadaran kolektif kok ya susah banget dulu sekolah pada belajar apa deh,keluarga anak cucumu apes kantor gaji berdasarkan konsen deh andaanda teriak pimirintih dzalim diajak membangun kesadaran kolektif susah sekolah belajar deh,"['keluarga', 'anak', 'cucumu', 'apes', 'kantor', 'gaji', 'berdasarkan', 'konsen', 'deh', 'andaanda', 'teriak', 'pimirintih', 'dzalim', 'diajak', 'membangun', 'kesadaran', 'kolektif', 'susah', 'sekolah', 'belajar', 'deh']",keluarga anak cucu apes kantor gaji dasar konsen deh andaanda teriak pimirintih dzalim ajak bangun sadar kolektif susah sekolah ajar deh,0.0,0.0,,Negatif
Thu Jun 05 01:14:13 +0000 2025,Joki masuk PTN Joki masuk liga 2 ,https://x.com/undefined/status/1930432942838624344,joki masuk ptn joki masuk liga  ,joki masuk ptn joki masuk liga,"['joki', 'masuk', 'ptn', 'joki', 'masuk', 'liga']",joki masuk ptn joki masuk liga,0.0,0.0,,Negatif
Thu Jun 05 00:59:15 +0000 2025,moots boleh minta tolong nggak? tolong doain aku dan temanku semoga pagi ini kami bisa dapat lembar nilai praktikum dari dosen makasih ya moots ,https://x.com/undefined/status/1930429175753764967,moots boleh minta tolong nggak tolong doain aku dan temanku semoga pagi ini kami bisa dapat lembar nilai praktikum dari dosen makasih ya moots ,moots tolong tolong doain temanku semoga pagi lembar nilai praktikum dosen makasih moots,"['moots', 'tolong', 'tolong', 'doain', 'temanku', 'semoga', 'pagi', 'lembar', 'nilai', 'praktikum', 'dosen', 'makasih', 'moots']",moots tolong tolong doain teman moga pagi lembar nilai praktikum dosen makasih moots,0.0,0.0,,Negatif
Thu Jun 05 00:40:31 +0000 2025,maaf misuhi dosen tp jareku lek duwe dosen koyok ngene gak mungkin gak misuh,https://x.com/undefined/status/1930424458180997213,maaf misuhi dosen tp jareku lek duwe dosen koyok ngene gak mungkin gak misuh,maaf misuhi dosen tp jareku lek duwe dosen koyok ngene misuh,"['maaf', 'misuhi', 'dosen', 'tp', 'jareku', 'lek', 'duwe', 'dosen', 'koyok', 'ngene', 'misuh']",maaf misuh dosen tp jareku lek duwe dosen koyok ngene misuh,0.0,0.0,,Negatif
Thu Jun 05 00:22:38 +0000 2025,!UPI hari ini Mimin di PHP-in dosen h-2 jam UAS dikabarin pindah jadwal,https://x.com/undefined/status/1930419958338478522,upi hari ini mimin di phpin dosen h jam uas dikabarin pindah jadwal,upi mimin phpin dosen h jam uas dikabarin pindah jadwal,"['upi', 'mimin', 'phpin', 'dosen', 'h', 'jam', 'uas', 'dikabarin', 'pindah', 'jadwal']",upi mimin phpin dosen h jam uas dikabarin pindah jadwal,0.0,0.0,,Negatif
Thu Jun 05 00:21:15 +0000 2025,Yuk yang ingin menjadi bagian dari pembangunan Kesehatan Masyarakat melalui jalur pendidikan ini kesempatan kalian... #dosen https://t.co/YFghqb1xUA,https://x.com/undefined/status/1930419609733345714,yuk yang ingin menjadi bagian dari pembangunan kesehatan masyarakat melalui jalur pendidikan ini kesempatan kalian dosen ,yuk pembangunan kesehatan masyarakat jalur pendidikan kesempatan dosen,"['yuk', 'pembangunan', 'kesehatan', 'masyarakat', 'jalur', 'pendidikan', 'kesempatan', 'dosen']",yuk bangun sehat masyarakat jalur didik sempat dosen,0.0,0.0,,Negatif
Thu Jun 05 00:18:43 +0000 2025,aku kesel bngt sama dosen yg nyuruh bayar ke mahasiswanya bagi yg mau dapetin nilai A dan dia maunya 500k anjr???? gila kah dosen skrg ni? 500k kali 100 org tu gila bngt bngst,https://x.com/undefined/status/1930418972153000042,aku kesel bngt sama dosen yg nyuruh bayar ke mahasiswanya bagi yg mau dapetin nilai a dan dia maunya k anjr gila kah dosen skrg ni k kali  org tu gila bngt bngst,kesel bngt dosen nyuruh bayar mahasiswanya dapetin nilai a maunya k anjr gila kah dosen skrg ni k kali org tu gila bngt bngst,"['kesel', 'bngt', 'dosen', 'nyuruh', 'bayar', 'mahasiswanya', 'dapetin', 'nilai', 'a', 'maunya', 'k', 'anjr', 'gila', 'kah', 'dosen', 'skrg', 'ni', 'k', 'kali', 'org', 'tu', 'gila', 'bngt', 'bngst']",kesel bngt dosen nyuruh bayar mahasiswa dapetin nilai a mau k anjr gila kah dosen skrg ni k kali org tu gila bngt bngst,0.0,0.0,,Negatif
Thu Jun 05 00:14:48 +0000 2025,Have said this before small accounts dosen t stand a chance in this @GiveRep programs Reward of a thing We are just working for big accounts to later come out and say Small but honest work You might even lose your account in the process @cro_aggregator @PonzichuOnSui,https://x.com/undefined/status/1930417988361953421,have said this before small accounts dosen t stand a chance in this  programs reward of a thing we are just working for big accounts to later come out and say small but honest work you might even lose your account in the process aggregator ,have said this before small accounts dosen stand a chance in this programs reward of a thing we are just working for big accounts to later come out and say small but honest work you might even lose your account in process aggregator,"['have', 'said', 'this', 'before', 'small', 'accounts', 'dosen', 'stand', 'a', 'chance', 'in', 'this', 'programs', 'reward', 'of', 'a', 'thing', 'we', 'are', 'just', 'working', 'for', 'big', 'accounts', 'to', 'later', 'come', 'out', 'and', 'say', 'small', 'but', 'honest', 'work', 'you', 'might', 'even', 'lose', 'your', 'account', 'in', 'process', 'aggregator']",have said this before small accounts dosen stand a chance in this programs reward of a thing we are just working for big accounts to later come out and say small but honest work you might even lose your account in process aggregator,0.019999999999999997,0.36,,Positif
Thu Jun 05 00:10:18 +0000 2025,Sengaja direkam teman buat bukti biar bisa lepas dari ancaman pak dosen https://t.co/335yS8wfoA https://t.co/WSYXdgwIDK Kamis pagii pagiii babi Superindo temul dodo Idhul Adha tiptop https://t.co/6W9Ean6DCa,https://x.com/undefined/status/1930416856009195855,sengaja direkam teman buat bukti biar bisa lepas dari ancaman pak dosen   kamis pagii pagiii babi superindo temul dodo idhul adha tiptop ,direkam teman bukti lepas ancaman dosen kamis pagii pagiii babi superindo temul dodo idhul adha tiptop,"['direkam', 'teman', 'bukti', 'lepas', 'ancaman', 'dosen', 'kamis', 'pagii', 'pagiii', 'babi', 'superindo', 'temul', 'dodo', 'idhul', 'adha', 'tiptop']",rekam teman bukti lepas ancam dosen kamis pagi pagiii babi superindo temul dodo idhul adha tiptop,0.0,0.0,,Negatif
Thu Jun 05 00:09:12 +0000 2025,Full percakapan dengan Dosen di kamar hotel https://t.co/gDjGERKdq8 https://t.co/WSYXdgwIDK Kamis pagii pagiii babi Superindo temul dodo Idhul Adha tiptop https://t.co/edsSAVCYM0,https://x.com/undefined/status/1930416578493067716,full percakapan dengan dosen di kamar hotel   kamis pagii pagiii babi superindo temul dodo idhul adha tiptop ,full percakapan dosen kamar hotel kamis pagii pagiii babi superindo temul dodo idhul adha tiptop,"['full', 'percakapan', 'dosen', 'kamar', 'hotel', 'kamis', 'pagii', 'pagiii', 'babi', 'superindo', 'temul', 'dodo', 'idhul', 'adha', 'tiptop']",full cakap dosen kamar hotel kamis pagi pagiii babi superindo temul dodo idhul adha tiptop,0.35,0.55,,Positif
Thu Jun 05 00:03:30 +0000 2025,Professor Zionis? Di grup WA dosen Hk. Internasional se-Indonesia tiba2 ada yg pro zionis aneh bgt argumennya trmasuk ngarang bnyk resolusi DK PBB yg menetapkan Hamas sbg teroris. Ternyata beliau PROFESSOR dari sebuah kampus WITA ,https://x.com/undefined/status/1930415145249058836,professor zionis di grup wa dosen hk internasional seindonesia tiba ada yg pro zionis aneh bgt argumennya trmasuk ngarang bnyk resolusi dk pbb yg menetapkan hamas sbg teroris ternyata beliau professor dari sebuah kampus wita ,professor zionis grup wa dosen hk internasional seindonesia pro zionis aneh argumennya trmasuk ngarang bnyk resolusi dk pbb menetapkan hamas sbg teroris beliau professor kampus wita,"['professor', 'zionis', 'grup', 'wa', 'dosen', 'hk', 'internasional', 'seindonesia', 'pro', 'zionis', 'aneh', 'argumennya', 'trmasuk', 'ngarang', 'bnyk', 'resolusi', 'dk', 'pbb', 'menetapkan', 'hamas', 'sbg', 'teroris', 'beliau', 'professor', 'kampus', 'wita']",professor zionis grup wa dosen hk internasional indonesia pro zionis aneh argumen trmasuk ngarang bnyk resolusi dk pbb tetap hamas sbg teroris beliau professor kampus wita,0.0,0.0,,Negatif
